"State Code","Year","Beach ID","Beach Name","County","Beach Status","Swim Status","Reported","Posted onInternet","Published inNewspaper","Sent toPhone LIst","Announcedon Radio","Posted atthe Beach","Announcedon TV","Provided Resultson Request","Other"
"MD","2011","MD359243","Elk Neck State Park Elk River","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD359243","Elk Neck State Park Elk River","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD359243","Elk Neck State Park Elk River","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD388209","Elk Neck State Park North East River","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD388209","Elk Neck State Park North East River","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD388209","Elk Neck State Park North East River","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD338723","Elkmore","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD814449","Elkview Shores","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD814449","Elkview Shores","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD814449","Elkview Shores","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD503035","Greenbank Community","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD503035","Greenbank Community","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD503035","Greenbank Community","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD919812","Grove Point Camp","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD919812","Grove Point Camp","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD919812","Grove Point Camp","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD961162","Hacks Point","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD961162","Hacks Point","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD961162","Hacks Point","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD686488","Holloway Beach","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD686488","Holloway Beach","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD686488","Holloway Beach","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD952598","Hollywood Beach","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD952598","Hollywood Beach","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD952598","Hollywood Beach","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD214252","Indian Acres","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD214252","Indian Acres","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD214252","Indian Acres","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD106041","Knights Island Preserve","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD106041","Knights Island Preserve","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD106041","Knights Island Preserve","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD141684","Red Point Beach","CECIL","Historical","Inactive","Y","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD141684","Red Point Beach","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD141684","Red Point Beach","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD817794","Sandy Hill Camp","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD817794","Sandy Hill Camp","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD817794","Sandy Hill Camp","CECIL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD742347","West View Shores","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD742347","West View Shores","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD742347","West View Shores","CECIL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"TX","2004","TX239328","Chambers County","CHAMBERS","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"TX","2004","TX349880","McCollum Park","CHAMBERS","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"MD","2011","MD936694","Chapel Point State Park","CHARLES","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD936694","Chapel Point State Park","CHARLES","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD936694","Chapel Point State Park","CHARLES","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"SC","2006","SC842709","EDISTO ISLAND","CHARLESTON","Reporting","No advisory or closure","null","Yes","Yes","-","-","Yes","-","Yes","-"
"SC","2004","SC842709","EDISTO ISLAND","CHARLESTON","Reporting","No advisory or closure","null","Yes","Yes","-","-","Yes","-","Yes","-"
"SC","2006","SC460921","FOLLY BEACH","CHARLESTON","Historical","Inactive","null","Yes","Yes","-","-","Yes","-","Yes","-"
"SC","2004","SC460921","FOLLY BEACH","CHARLESTON","Historical","Inactive","null","Yes","Yes","-","-","Yes","-","Yes","-"
"SC","2006","SC347430","ISLE OF PALMS","CHARLESTON","Reporting","No advisory or closure","null","Yes","Yes","-","-","Yes","-","Yes","-"
"SC","2004","SC347430","ISLE OF PALMS","CHARLESTON","Reporting","No advisory or closure","null","Yes","Yes","-","-","Yes","-","Yes","-"
"SC","2006","SC698056","KIAWAH ISLAND","CHARLESTON","Reporting","No advisory or closure","null","Yes","Yes","-","-","Yes","-","Yes","-"
"SC","2004","SC698056","KIAWAH ISLAND","CHARLESTON","Reporting","No advisory or closure","null","Yes","Yes","-","-","Yes","-","Yes","-"
"SC","2006","SC385276","SEABROOK ISLAND","CHARLESTON","Reporting","No advisory or closure","null","Yes","Yes","-","-","Yes","-","Yes","-"
"SC","2004","SC385276","SEABROOK ISLAND","CHARLESTON","Reporting","No advisory or closure","null","Yes","Yes","-","-","Yes","-","Yes","-"
"SC","2006","SC008405","SULLIVANS ISLAND","CHARLESTON","Reporting","No advisory or closure","null","Yes","Yes","-","-","Yes","-","Yes","-"
"SC","2004","SC008405","SULLIVANS ISLAND","CHARLESTON","Reporting","No advisory or closure","null","Yes","Yes","-","-","Yes","-","Yes","-"
"FL","2019","FL001972","BOCA GRANDE","CHARLOTTE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL158390","PALM ISLAND SOUTH","CHARLOTTE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL704083","PORT CHARLOTTE BEACH WEST","CHARLOTTE","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"NY","2004","NY332613","BLUE WATER BEACH","CHAUTAUQUA","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","-","-","-"
"NY","2004","NY118253","LAKE ERIE STATE PARK BEACH","CHAUTAUQUA","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","Yes","-","Yes"
"NY","2004","NY717981","MAIN STREET BEACH","CHAUTAUQUA","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","-","-","-"
"NY","2004","NY120554","POINT GRATIOT BEACH","CHAUTAUQUA","Historical","Inactive","null","Yes","Yes","Yes","Yes","Yes","-","-","-"
"NY","2004","NY355904","POINT GRATIOT BEACH - EAST","CHAUTAUQUA","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","-","-","-"
"NY","2004","NY729494","POINT GRATIOT BEACH - WEST","CHAUTAUQUA","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","-","-","-"
"NY","2004","NY453438","SHERIDAN BAY PARK","CHAUTAUQUA","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","-","-","-"
"NY","2004","NY163689","SUNSET BAY BEACH CLUB","CHAUTAUQUA","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","-","-","-"
"NY","2004","NY423768","TOWN OF HANOVER BEACH","CHAUTAUQUA","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","-","-","-"
"NY","2004","NY635615","WRIGHT PARK - EAST","CHAUTAUQUA","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","-","-","-"
"NY","2004","NY129995","WRIGHT PARK - WEST","CHAUTAUQUA","Reporting","No advisory or closure","null","Yes","Yes","Yes","Yes","Yes","-","-","-"
"NH","2004","NH770750","CAMP WIYAKA","CHESHIRE","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH102684","CHESHAM BEACH","CHESHIRE","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH358646","COLD RIVER VILAS POOL","CHESHIRE","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH557115","FOREST LAKE TB","CHESHIRE","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH354051","LAKE CONTOOCOOK TB","CHESHIRE","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH800265","LAUREL LAKE TB","CHESHIRE","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH883505","OTTER BROOK PARK","CHESHIRE","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH963453","PEARLY LAKE BEACH","CHESHIRE","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH886200","SURRY MTN REC","CHESHIRE","Historical","Inactive","null","Yes","Yes","Yes","-","Yes","Yes","Yes","-"
"NH","2004","NH117376","SWANZEY LAKE RICHARDSON PARK TB","CHESHIRE","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH125679","THORNDIKE POND TB","CHESHIRE","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"NH","2004","NH774329","VILLAGE POND SAND DAM TB","CHESHIRE","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","Yes","-"
"FL","2019","FL760836","FORT ISLAND GULF BEACH","CITRUS","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA169004","Cape Flattery","CLALLAM","Historical","Inactive","null","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA230086","Cape Flattery Trail Lookout","CLALLAM","Non-Reporting","Inactive","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA422935","Cline Spit County Park","CLALLAM","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA369836","Dakwas Park Beach, Neah Bay","CLALLAM","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA304130","First Beach, Neah Bay","CLALLAM","Non-Reporting","Inactive","Y","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA283864","Front Street Beach, East","CLALLAM","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA515050","Hobuck Beach","CLALLAM","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA641989","Hollywood Beach","CLALLAM","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2008","WA641989","Hollywood Beach","CLALLAM","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA394351","Makah Marina","CLALLAM","Non-Reporting","Inactive","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA594688","Marlyn Nelson County Park","CLALLAM","Non-Reporting","Inactive","Y","Yes","-","-","-","Yes","-","-","-"
"WA","2009","WA594688","Marlyn Nelson County Park","CLALLAM","Reporting","No advisory or closure","null","Yes","-","-","-","-","-","-","-"
"WA","2008","WA594688","Marlyn Nelson County Park","CLALLAM","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","Yes","-"
"WA","2017","WA333475","Mouth Of Elwha River","CLALLAM","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA519274","Ozette Indian Reservation","CLALLAM","Non-Reporting","Inactive","Y","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA734661","Ozette Island","CLALLAM","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"WA","2017","WA496627","Salt Creek Recreation Area","CLALLAM","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA689090","Second Beach, Neah Bay","CLALLAM","Non-Reporting","Inactive","Y","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA878755","Sooes Beach","CLALLAM","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA853688","South Sooes","CLALLAM","Historical","Inactive","null","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA726026","Third Beach, Neah Bay","CLALLAM","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA259301","Waadah Island","CLALLAM","Non-Reporting","Inactive","Y","Yes","-","-","-","Yes","-","-","-"
"MK","2017","WA188998","Warmhouse Beach","CLALLAM","Non-Reporting","Inactive","Y","Yes","-","-","-","Yes","-","-","-"
"OR","2004","OR965410","ARCADIA STATE PARK BEACH","CLATSOP","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"OR","2004","OR277842","CANNON BEACH","CLATSOP","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"OR","2004","OR740710","DEL REY BEACH STATE RECREATION SITE","CLATSOP","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"OR","2004","OR750407","FORT STEVENS STATE PARK","CLATSOP","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"OR","2004","OR601061","HUG POINT STATE PARK","CLATSOP","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"OR","2004","OR531432","INDIAN BEACH AT ECOLA PARK","CLATSOP","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"OR","2004","OR329442","SEASIDE BEACH","CLATSOP","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"OR","2004","OR407363","SUNSET BEACH STATE REC SITE","CLATSOP","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"OR","2004","OR488730","TOLOVANA BEACH STATE WAYSIDE","CLATSOP","Reporting","No advisory or closure","null","Yes","Yes","Yes","-","Yes","-","-","-"
"FL","2019","FL259969","BAREFOOT BEACH STATE RESERVE","COLLIER","Non-Reporting","Inactive","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL633080","CLAM PASS","COLLIER","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL257350","DENOR-WIGGINS STATE PARK","COLLIER","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL328004","NAPLES PIER","COLLIER","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL448536","PARKSHORE BEACH","COLLIER","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL931344","RESIDENCE BEACH","COLLIER","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL933023","SOUTH MARCO BEACH Access","COLLIER","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL273724","TIGERTAIL BEACH","COLLIER","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"FL","2019","FL967234","VANDERBILT BEACH","COLLIER","Reporting","No advisory or closure","Y","Yes","-","-","-","Yes","-","-","-"
"IL","2017","IL820929","12th Street","COOK","Reporting","No advisory or closure","Y","Yes","-","Yes","-","Yes","-","-","-"
"IL","2008","IL820929","12th Street","COOK","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"IL","2006","IL820929","12th Street","COOK","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"IL","2005","IL820929","12th Street","COOK","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"IL","2004","IL820929","12th Street","COOK","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"IL","2008","IL865711","49th Street Beach","COOK","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"IL","2006","IL865711","49th Street Beach","COOK","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"IL","2005","IL865711","49th Street Beach","COOK","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
"IL","2004","IL865711","49th Street Beach","COOK","Reporting","No advisory or closure","null","Yes","-","-","-","Yes","-","-","-"
