"State","Year","Beach ID","Beach Name","County","Tier","BeachLength (Mi)","Is BeachMonitored?","Is BeachMonitoredIrregularly?","Monitor IrregularlyComment","Swim SeasonMonitor Freq","Swim SeasonMonitor Units","Swim SeasonBeach Days","No. of DaysUnder BeachAction"
"MD","2018","MD329490","Breezy Point","Calvert","1",".294","Yes","-","-","1","PER_WEEK","98","7"
"MD","2017","MD329490","Breezy Point","Calvert","1",".294","Yes","-","-","1","PER_WEEK","98","0"
"MD","2016","MD329490","Breezy Point","Calvert","1",".294","Yes","-","-","1","PER_WEEK","98","0"
"MD","2015","MD329490","Breezy Point","Calvert","1",".294","Yes","-","-","1","PER_WEEK","105","0"
"MD","2014","MD329490","Breezy Point","Calvert","1",".294","Yes","-","-","1","PER_WEEK","98","0"
"MD","2013","MD329490","Breezy Point","Calvert","1",".294","Yes","-","-","1","PER_WEEK","98","0"
"MD","2011","MD329490","Breezy Point","Calvert","1",".294","Yes","-","-","2","PER_MONTH","98","0"
"MD","2010","MD329490","Breezy Point","Calvert","1",".294","Yes","-","-","4","PER_MONTH","98","0"
"MD","2009","MD329490","Breezy Point","Calvert","1",".294","Yes","-","-","4","PER_MONTH","105","0"
"MD","2008","MD329490","Breezy Point","Calvert","1",".175","Yes","-","-","4","PER_MONTH","98","0"
"MD","2007","MD329490","Breezy Point","Calvert","1",".172","Yes","-","-","4","PER_MONTH","98","5"
"MD","2020","MD248424","North Beach","Calvert","1",".1","Yes","Yes","Closed due to COVID-19 response","1","PER_WEEK","0","0"
"MD","2019","MD248424","North Beach","Calvert","1",".1","Yes","-","-","1","PER_WEEK","98","0"
"MD","2018","MD248424","North Beach","Calvert","1",".1","Yes","-","-","1","PER_WEEK","98","7"
"MD","2017","MD248424","North Beach","Calvert","1",".1","Yes","-","-","1","PER_WEEK","98","0"
"MD","2016","MD248424","North Beach","Calvert","1",".1","Yes","-","-","1","PER_WEEK","98","0"
"MD","2015","MD248424","North Beach","Calvert","1",".1","Yes","-","-","1","PER_WEEK","105","0"
"MD","2014","MD248424","North Beach","Calvert","1",".1","Yes","-","-","1","PER_WEEK","98","22"
"MD","2013","MD248424","North Beach","Calvert","1",".1","Yes","-","-","1","PER_WEEK","98","5"
"MD","2011","MD248424","North Beach","Calvert","1",".1","Yes","-","-","2","PER_MONTH","98","31"
"MD","2010","MD248424","North Beach","Calvert","1",".1","Yes","-","-","4","PER_MONTH","98","5"
"MD","2009","MD248424","North Beach","Calvert","1",".1","Yes","-","-","4","PER_MONTH","105","13"
"MD","2008","MD248424","North Beach","Calvert","1",".055","Yes","-","-","4","PER_MONTH","98","2"
"MD","2007","MD248424","North Beach","Calvert","1",".125","Yes","-","-","4","PER_MONTH","98","2"
"MD","2006","MD248424","North Beach","Calvert","1",".05","Yes","-","-","4","PER_MONTH","90","34"
"TX","2019","TX147297","Access Point #3","Cameron","1",".78","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2018","TX147297","Access Point #3","Cameron","1",".78","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2017","TX147297","Access Point #3","Cameron","1",".78","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2016","TX147297","Access Point #3","Cameron","1",".78","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","365","0"
"TX","2015","TX147297","Access Point #3","Cameron","1",".78","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","0"
"TX","2014","TX147297","Access Point #3","Cameron","1",".78","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","0"
"TX","2013","TX147297","Access Point #3","Cameron","1",".78","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2012","TX147297","Access Point #3","Cameron","1",".78","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","365","0"
"TX","2011","TX147297","Access Point #3","Cameron","1",".78","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","2"
"TX","2010","TX147297","Access Point #3","Cameron","1",".78","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","9"
"TX","2009","TX147297","Access Point #3","Cameron","1",".788","Yes","-","-","4","PER_MONTH","364","0"
"TX","2008","TX147297","Access Point #3","Cameron","1",".788","Yes","-","-","4","PER_MONTH","150","0"
"TX","2019","TX282282","Access Point #4","Cameron","1",".55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2018","TX282282","Access Point #4","Cameron","1",".55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2017","TX282282","Access Point #4","Cameron","1",".55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2016","TX282282","Access Point #4","Cameron","1",".55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","365","0"
"TX","2015","TX282282","Access Point #4","Cameron","1",".55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","0"
"TX","2014","TX282282","Access Point #4","Cameron","1",".55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","0"
"TX","2013","TX282282","Access Point #4","Cameron","1",".55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2012","TX282282","Access Point #4","Cameron","1",".55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","365","0"
"TX","2011","TX282282","Access Point #4","Cameron","1",".55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","2"
"TX","2010","TX282282","Access Point #4","Cameron","1",".55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","9"
"TX","2009","TX282282","Access Point #4","Cameron","1",".553","Yes","-","-","4","PER_MONTH","364","0"
"TX","2008","TX282282","Access Point #4","Cameron","1",".553","Yes","-","-","4","PER_MONTH","150","0"
"TX","2019","TX810590","Access Point #6","Cameron","1","3.05","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2018","TX810590","Access Point #6","Cameron","1","3.05","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","2"
"TX","2017","TX810590","Access Point #6","Cameron","1","3.05","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2016","TX810590","Access Point #6","Cameron","1","3.05","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","365","2"
"TX","2015","TX810590","Access Point #6","Cameron","1","3.05","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","0"
"TX","2014","TX810590","Access Point #6","Cameron","1","3.05","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","0"
"TX","2013","TX810590","Access Point #6","Cameron","1","3.05","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2012","TX810590","Access Point #6","Cameron","1","3.05","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","365","0"
"TX","2011","TX810590","Access Point #6","Cameron","1","3.05","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","2"
"TX","2010","TX810590","Access Point #6","Cameron","1","3.05","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","18"
"TX","2009","TX810590","Access Point #6","Cameron","1","3.062","Yes","-","-","4","PER_MONTH","364","2"
"TX","2008","TX810590","Access Point #6","Cameron","1","3.062","Yes","-","-","4","PER_MONTH","150","2"
"TX","2007","TX810590","Access Point #6","Cameron","1","3.062","Yes","-","-","4","PER_MONTH","150","0"
"TX","2006","TX810590","Access Point #6","Cameron","1","3.062","Yes","-","-","4","PER_MONTH","150","2"
"TX","2019","TX967170","Andy Bowie Park","Cameron","1",".52","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2018","TX967170","Andy Bowie Park","Cameron","1",".52","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2017","TX967170","Andy Bowie Park","Cameron","1",".52","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2016","TX967170","Andy Bowie Park","Cameron","1",".52","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","365","0"
"TX","2015","TX967170","Andy Bowie Park","Cameron","1",".52","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","0"
"TX","2014","TX967170","Andy Bowie Park","Cameron","1",".52","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","0"
"TX","2013","TX967170","Andy Bowie Park","Cameron","1",".52","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2012","TX967170","Andy Bowie Park","Cameron","1",".52","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","365","0"
"TX","2011","TX967170","Andy Bowie Park","Cameron","1",".52","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","2"
"TX","2010","TX967170","Andy Bowie Park","Cameron","1",".52","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2009","TX967170","Andy Bowie Park","Cameron","1",".525","Yes","-","-","4","PER_MONTH","364","0"
"TX","2008","TX967170","Andy Bowie Park","Cameron","1",".525","Yes","-","-","4","PER_MONTH","150","0"
"TX","2019","TX841900","Atwood Park","Cameron","1","1.6","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2018","TX841900","Atwood Park","Cameron","1","1.6","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2017","TX841900","Atwood Park","Cameron","1","1.6","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2016","TX841900","Atwood Park","Cameron","1","1.6","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","365","0"
"TX","2015","TX841900","Atwood Park","Cameron","1","1.6","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","0"
"TX","2014","TX841900","Atwood Park","Cameron","1","1.6","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","0"
"TX","2013","TX841900","Atwood Park","Cameron","1","1.6","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2012","TX841900","Atwood Park","Cameron","1","1.6","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","365","0"
"TX","2011","TX841900","Atwood Park","Cameron","1","1.6","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","2"
"TX","2010","TX841900","Atwood Park","Cameron","1","1.6","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","33"
"TX","2009","TX841900","Atwood Park","Cameron","1","1.614","Yes","-","-","4","PER_MONTH","364","0"
"TX","2008","TX841900","Atwood Park","Cameron","1","1.614","Yes","-","-","4","PER_MONTH","150","2"
"TX","2019","TX714667","Boca Chica State Park","Cameron","1","1.55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2018","TX714667","Boca Chica State Park","Cameron","1","1.55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","39"
"TX","2017","TX714667","Boca Chica State Park","Cameron","1","1.55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
"TX","2016","TX714667","Boca Chica State Park","Cameron","1","1.55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","365","0"
"TX","2015","TX714667","Boca Chica State Park","Cameron","1","1.55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","0"
"TX","2014","TX714667","Boca Chica State Park","Cameron","1","1.55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","0"
"TX","2013","TX714667","Boca Chica State Park","Cameron","1","1.55","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","0"
